Time,SrcIP,SrcPort,DstIP,DstPort,Protocol,PacketSIZE,Session_id,vendor,service_name,version
2018-01-12 13:45:51,52.95.252.131,809,4C-AB-33-Z6-04-PB,25277,TCP,50,66490,SK_NUGU,s_find_info,0
2018-01-12 13:45:52,52.95.252.131,809,4C-AB-33-Z6-04-PB,25277,TCP,50,66490,SK_NUGU,s_find_info,0
2018-01-12 13:47:45,4C-AB-33-Z6-04-PB,25277,52.95.252.131,809,TCP,80,52111,SK_NUGU,s_find_info,0
2018-01-12 13:47:46,52.95.252.131,809,4C-AB-33-Z6-04-PB,25277,TCP,80,52111,SK_NUGU,s_find_info,0
2018-01-12 13:47:47,4C-AB-33-Z6-04-PB,25277,52.95.252.131,809,TCP,80,52111,SK_NUGU,s_find_info,0
2018-01-12 13:47:48,52.95.252.131,809,4C-AB-33-Z6-04-PB,25277,TCP,50,52111,SK_NUGU,s_find_info,0
2018-01-12 13:47:49,52.95.252.131,809,4C-AB-33-Z6-04-PB,25277,TCP,50,52111,SK_NUGU,s_find_info,0
2018-01-12 13:47:50,52.95.252.131,809,4C-AB-33-Z6-04-PB,25277,TCP,50,52111,SK_NUGU,s_find_info,0
2018-01-12 13:49:16,4C-AB-33-Z6-04-PB,25277,52.95.252.131,809,TCP,80,33971,SK_NUGU,s_find_info,0
2018-01-12 13:49:17,52.95.252.131,809,4C-AB-33-Z6-04-PB,25277,TCP,80,33971,SK_NUGU,s_find_info,0
2018-01-12 13:49:18,4C-AB-33-Z6-04-PB,25277,52.95.252.131,809,TCP,80,33971,SK_NUGU,s_find_info,0
2018-01-12 13:49:19,52.95.252.131,809,4C-AB-33-Z6-04-PB,25277,TCP,50,33971,SK_NUGU,s_find_info,0
2018-01-12 13:49:20,52.95.252.131,809,4C-AB-33-Z6-04-PB,25277,TCP,50,33971,SK_NUGU,s_find_info,0
2018-01-12 13:49:21,52.95.252.131,809,4C-AB-33-Z6-04-PB,25277,TCP,50,33971,SK_NUGU,s_find_info,0
2018-01-12 13:54:33,4C-AB-33-Z6-04-PB,25277,52.95.252.131,809,TCP,80,67627,SK_NUGU,s_find_info,0
2018-01-12 13:54:34,52.95.252.131,809,4C-AB-33-Z6-04-PB,25277,TCP,80,67627,SK_NUGU,s_find_info,0
2018-01-12 13:54:35,4C-AB-33-Z6-04-PB,25277,52.95.252.131,809,TCP,80,67627,SK_NUGU,s_find_info,0
2018-01-12 13:54:36,52.95.252.131,809,4C-AB-33-Z6-04-PB,25277,TCP,50,67627,SK_NUGU,s_find_info,0
2018-01-12 13:54:37,52.95.252.131,809,4C-AB-33-Z6-04-PB,25277,TCP,50,67627,SK_NUGU,s_find_info,0
2018-01-12 13:54:38,52.95.252.131,809,4C-AB-33-Z6-04-PB,25277,TCP,50,67627,SK_NUGU,s_find_info,0
2018-01-12 13:57:26,4C-AB-33-Z6-04-PB,25277,52.95.252.131,809,TCP,80,89627,SK_NUGU,s_find_info,0
2018-01-12 13:57:27,52.95.252.131,809,4C-AB-33-Z6-04-PB,25277,TCP,80,89627,SK_NUGU,s_find_info,0
2018-01-12 13:57:28,4C-AB-33-Z6-04-PB,25277,52.95.252.131,809,TCP,80,89627,SK_NUGU,s_find_info,0
2018-01-12 13:57:29,52.95.252.131,809,4C-AB-33-Z6-04-PB,25277,TCP,50,89627,SK_NUGU,s_find_info,0
2018-01-12 13:57:30,52.95.252.131,809,4C-AB-33-Z6-04-PB,25277,TCP,50,89627,SK_NUGU,s_find_info,0
2018-01-12 13:57:31,52.95.252.131,809,4C-AB-33-Z6-04-PB,25277,TCP,50,89627,SK_NUGU,s_find_info,0
2018-01-12 14:25:38,4C-AB-33-Z6-04-PB,50987,13.125.213.170,5006,TCP,80,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:25:39,13.125.213.170,5006,4C-AB-33-Z6-04-PB,50987,TCP,80,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:25:40,4C-AB-33-Z6-04-PB,34632,52.219.60.175,5508,TCP,80,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:25:41,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:25:42,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:25:43,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:25:44,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:25:45,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:25:46,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:25:47,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:25:48,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:25:49,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:25:50,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:28:52,4C-AB-33-Z6-04-PB,34632,52.219.60.175,5508,TCP,80,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:28:53,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:28:54,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:28:55,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:28:56,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:28:57,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:28:58,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:28:59,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:29:00,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:29:01,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:29:02,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:32:05,4C-AB-33-Z6-04-PB,34632,52.219.60.175,5508,TCP,80,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:32:06,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1001,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:32:07,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1001,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:32:08,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1001,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:32:09,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1001,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:32:10,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1001,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:32:11,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1001,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:32:12,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1001,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:32:13,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1001,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:32:14,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1001,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:32:15,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1001,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:35:17,4C-AB-33-Z6-04-PB,34632,52.219.60.175,5508,TCP,80,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:35:18,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:35:19,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:35:20,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:35:21,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:35:22,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:35:23,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:35:24,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:35:25,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:35:26,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:35:27,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:38:29,4C-AB-33-Z6-04-PB,34632,52.219.60.175,5508,TCP,80,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:38:30,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:38:31,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:38:32,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:38:33,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:38:34,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:38:35,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:38:36,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:38:37,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:38:38,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:38:39,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:41:41,4C-AB-33-Z6-04-PB,34632,52.219.60.175,5508,TCP,80,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:41:42,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:41:43,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:41:44,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:41:45,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:41:46,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:41:47,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:41:48,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:41:49,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:41:50,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:41:51,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:44:53,4C-AB-33-Z6-04-PB,34632,52.219.60.175,5508,TCP,80,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:44:54,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:44:55,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:44:56,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:44:57,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:44:58,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:44:59,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:45:00,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:45:01,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:45:02,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:45:03,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:48:06,4C-AB-33-Z6-04-PB,34632,52.219.60.175,5508,TCP,80,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:48:07,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:48:08,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:48:09,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:48:10,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:48:11,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:48:12,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:48:13,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:48:14,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:48:15,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:48:16,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:51:19,4C-AB-33-Z6-04-PB,34632,52.219.60.175,5508,TCP,80,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:51:20,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:51:21,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:51:22,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:51:23,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:51:24,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:51:25,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:51:26,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:51:27,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:51:28,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:51:29,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:54:32,4C-AB-33-Z6-04-PB,34632,52.219.60.175,5508,TCP,80,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:54:33,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:54:34,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:54:35,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:54:36,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:54:37,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:54:38,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:54:39,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:54:40,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:54:41,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:54:42,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:57:45,4C-AB-33-Z6-04-PB,34632,52.219.60.175,5508,TCP,80,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:57:46,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:57:47,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:57:48,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:57:49,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:57:50,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:57:51,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:57:52,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:57:53,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:57:54,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 14:57:55,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 15:00:57,4C-AB-33-Z6-04-PB,34632,52.219.60.175,5508,TCP,80,55469,SK_NUGU,s_music_stream,0
2018-01-12 15:00:58,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 15:00:59,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 15:01:00,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 15:01:01,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 15:01:02,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 15:01:03,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 15:01:04,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 15:01:05,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 15:01:06,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 15:01:07,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 15:04:09,4C-AB-33-Z6-04-PB,34632,52.219.60.175,5508,TCP,80,55469,SK_NUGU,s_music_stream,0
2018-01-12 15:04:10,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 15:04:11,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 15:04:12,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 15:04:13,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 15:04:14,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 15:04:15,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 15:04:16,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 15:04:17,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 15:04:18,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 15:04:19,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 15:07:21,4C-AB-33-Z6-04-PB,34632,52.219.60.175,5508,TCP,80,55469,SK_NUGU,s_music_stream,0
2018-01-12 15:07:22,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 15:07:23,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 15:07:24,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 15:07:25,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 15:07:26,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 15:07:27,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 15:07:28,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 15:07:29,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 15:07:30,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 15:07:31,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 15:10:33,4C-AB-33-Z6-04-PB,34632,52.219.60.175,5508,TCP,80,55469,SK_NUGU,s_music_stream,0
2018-01-12 15:10:34,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 15:10:35,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 15:10:36,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 15:10:37,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 15:10:38,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 15:10:39,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 15:10:40,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 15:10:41,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 15:10:42,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 15:10:43,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 15:13:45,4C-AB-33-Z6-04-PB,34632,52.219.60.175,5508,TCP,80,55469,SK_NUGU,s_music_stream,0
2018-01-12 15:13:46,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 15:13:47,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
2018-01-12 15:13:48,52.219.60.175,5508,4C-AB-33-Z6-04-PB,34632,TCP,1000,55469,SK_NUGU,s_music_stream,0
