Time,SrcIP,SrcPort,DstIP,DstPort,Protocol,PacketSIZE,Session_id,vendor,service_name,version
2018-01-01 11:31:39,20-A7-87-4N-HL-UB,44521,13.123.0.12,1893,TCP,88,57525,SK_NUGU,s_firmware_check,0
2018-01-01 11:31:40,13.123.0.12,1893,20-A7-87-4N-HL-UB,44521,TCP,70,57525,SK_NUGU,s_firmware_check,0
2018-01-01 11:31:42,20-A7-87-4N-HL-UB,3907,13.123.0.12,1891,TCP,79,20730,SK_NUGU,s_firmware_check,0
2018-01-01 11:31:43,13.123.0.12,1891,20-A7-87-4N-HL-UB,3907,TCP,85,20730,SK_NUGU,s_firmware_check,0
2018-01-01 11:31:46,20-A7-87-4N-HL-UB,60911,13.123.0.12,1891,TCP,61,91070,SK_NUGU,s_firmware_check,0
2018-01-01 11:31:47,13.123.0.12,1891,20-A7-87-4N-HL-UB,60911,TCP,77,91070,SK_NUGU,s_firmware_check,0
2018-01-01 11:31:49,20-A7-87-4N-HL-UB,41515,13.123.0.12,1896,TCP,73,21268,SK_NUGU,s_firmware_check,0
2018-01-01 11:31:50,13.123.0.12,1896,20-A7-87-4N-HL-UB,41515,TCP,84,21268,SK_NUGU,s_firmware_check,0
2018-01-01 11:32:02,20-A7-87-4N-HL-UB,40820,13.123.0.12,1891,TCP,87,95996,SK_NUGU,s_firmware_check,0
2018-01-01 11:32:03,20-A7-87-4N-HL-UB,36722,13.123.0.12,1894,TCP,82,40421,SK_NUGU,s_firmware_check,0
2018-01-01 11:32:03,13.123.0.12,1891,20-A7-87-4N-HL-UB,40820,TCP,82,95996,SK_NUGU,s_firmware_check,0
2018-01-01 11:32:04,13.123.0.12,1894,20-A7-87-4N-HL-UB,36722,TCP,68,40421,SK_NUGU,s_firmware_check,0
2018-01-01 11:32:06,20-A7-87-4N-HL-UB,37177,13.123.0.12,1894,TCP,66,86113,SK_NUGU,s_firmware_check,0
2018-01-01 11:32:07,13.123.0.12,1894,20-A7-87-4N-HL-UB,37177,TCP,102,86113,SK_NUGU,s_firmware_check,0
2018-01-01 11:32:15,20-A7-87-4N-HL-UB,14026,13.123.0.12,1890,TCP,93,25911,SK_NUGU,s_firmware_check,0
2018-01-01 11:32:16,13.123.0.12,1890,20-A7-87-4N-HL-UB,14026,TCP,71,25911,SK_NUGU,s_firmware_check,0
2018-01-01 11:32:18,20-A7-87-4N-HL-UB,154,13.123.0.12,1892,TCP,79,76355,SK_NUGU,s_firmware_check,0
2018-01-01 11:32:19,13.123.0.12,1892,20-A7-87-4N-HL-UB,154,TCP,83,76355,SK_NUGU,s_firmware_check,0
2018-01-01 11:32:21,20-A7-87-4N-HL-UB,36722,13.123.0.12,1899,TCP,90,39845,SK_NUGU,s_firmware_check,0
2018-01-01 11:32:22,13.123.0.12,1899,20-A7-87-4N-HL-UB,36722,TCP,73,39845,SK_NUGU,s_firmware_check,0
2018-01-01 11:32:22,20-A7-87-4N-HL-UB,43609,13.123.0.12,1896,TCP,85,87646,SK_NUGU,s_firmware_check,0
2018-01-01 11:32:23,20-A7-87-4N-HL-UB,33669,13.123.0.12,1897,TCP,89,51992,SK_NUGU,s_firmware_check,0
2018-01-01 11:32:23,13.123.0.12,1896,20-A7-87-4N-HL-UB,43609,TCP,79,87646,SK_NUGU,s_firmware_check,0
2018-01-01 11:32:24,13.123.0.12,1897,20-A7-87-4N-HL-UB,33669,TCP,71,51992,SK_NUGU,s_firmware_check,0
2018-01-01 11:32:29,20-A7-87-4N-HL-UB,65289,13.123.0.12,1899,TCP,92,45887,SK_NUGU,s_firmware_check,0
2018-01-01 11:32:30,13.123.0.12,1899,20-A7-87-4N-HL-UB,65289,TCP,79,45887,SK_NUGU,s_firmware_check,0
2018-01-01 11:32:39,20-A7-87-4N-HL-UB,24343,13.123.0.12,1890,TCP,63,99481,SK_NUGU,s_firmware_check,0
2018-01-01 11:32:40,13.123.0.12,1890,20-A7-87-4N-HL-UB,24343,TCP,75,99481,SK_NUGU,s_firmware_check,0
2018-01-01 11:32:41,20-A7-87-4N-HL-UB,50751,13.123.0.12,1890,TCP,83,14426,SK_NUGU,s_firmware_check,0
2018-01-01 11:32:42,13.123.0.12,1890,20-A7-87-4N-HL-UB,50751,TCP,75,14426,SK_NUGU,s_firmware_check,0
2018-01-01 11:32:42,20-A7-87-4N-HL-UB,29426,13.123.0.12,1892,TCP,81,47771,SK_NUGU,s_firmware_check,0
2018-01-01 11:32:43,13.123.0.12,1892,20-A7-87-4N-HL-UB,29426,TCP,83,47771,SK_NUGU,s_firmware_check,0
2018-01-01 11:32:50,20-A7-87-4N-HL-UB,44521,13.123.0.12,1895,TCP,101,19225,SK_NUGU,s_firmware_check,0
2018-01-01 11:32:51,13.123.0.12,1895,20-A7-87-4N-HL-UB,44521,TCP,74,19225,SK_NUGU,s_firmware_check,0
2018-01-01 11:32:54,20-A7-87-4N-HL-UB,41494,13.123.0.12,1890,TCP,61,73665,SK_NUGU,s_firmware_check,0
2018-01-01 11:32:55,20-A7-87-4N-HL-UB,23024,13.123.0.12,1898,TCP,76,64225,SK_NUGU,s_firmware_check,0
2018-01-01 11:32:55,13.123.0.12,1890,20-A7-87-4N-HL-UB,41494,TCP,68,73665,SK_NUGU,s_firmware_check,0
2018-01-01 11:32:56,13.123.0.12,1898,20-A7-87-4N-HL-UB,23024,TCP,83,64225,SK_NUGU,s_firmware_check,0
2018-01-01 11:33:04,20-A7-87-4N-HL-UB,40421,13.123.0.12,1894,TCP,92,44658,SK_NUGU,s_firmware_check,0
2018-01-01 11:33:05,13.123.0.12,1894,20-A7-87-4N-HL-UB,40421,TCP,69,44658,SK_NUGU,s_firmware_check,0
2018-01-01 11:33:15,20-A7-87-4N-HL-UB,47635,13.123.0.12,1897,TCP,90,27344,SK_NUGU,s_firmware_check,0
2018-01-01 11:33:16,13.123.0.12,1897,20-A7-87-4N-HL-UB,47635,TCP,74,27344,SK_NUGU,s_firmware_check,0
2018-01-01 11:33:19,20-A7-87-4N-HL-UB,3907,13.123.0.12,1892,TCP,85,4603,SK_NUGU,s_firmware_check,0
2018-01-01 11:33:20,13.123.0.12,1892,20-A7-87-4N-HL-UB,3907,TCP,83,4603,SK_NUGU,s_firmware_check,0
2018-01-01 11:33:24,20-A7-87-4N-HL-UB,4303,13.123.0.12,1891,TCP,90,20176,SK_NUGU,s_firmware_check,0
2018-01-01 11:33:25,13.123.0.12,1891,20-A7-87-4N-HL-UB,4303,TCP,68,20176,SK_NUGU,s_firmware_check,0
2018-01-01 11:33:25,20-A7-87-4N-HL-UB,43609,13.123.0.12,1891,TCP,80,114,SK_NUGU,s_firmware_check,0
2018-01-01 11:33:26,13.123.0.12,1891,20-A7-87-4N-HL-UB,43609,TCP,99,114,SK_NUGU,s_firmware_check,0
2018-01-01 11:33:47,20-A7-87-4N-HL-UB,51191,13.123.0.12,1896,TCP,93,61722,SK_NUGU,s_firmware_check,0
2018-01-01 11:33:48,13.123.0.12,1896,20-A7-87-4N-HL-UB,51191,TCP,82,61722,SK_NUGU,s_firmware_check,0
2018-01-01 11:33:49,20-A7-87-4N-HL-UB,20647,13.123.0.12,1894,TCP,78,76805,SK_NUGU,s_firmware_check,0
2018-01-01 11:33:50,13.123.0.12,1894,20-A7-87-4N-HL-UB,20647,TCP,84,76805,SK_NUGU,s_firmware_check,0
2018-01-01 11:33:51,20-A7-87-4N-HL-UB,47635,13.123.0.12,1897,TCP,92,2444,SK_NUGU,s_firmware_check,0
2018-01-01 11:33:52,13.123.0.12,1897,20-A7-87-4N-HL-UB,47635,TCP,89,2444,SK_NUGU,s_firmware_check,0
2018-01-01 11:33:53,20-A7-87-4N-HL-UB,8886,13.123.0.12,1899,TCP,78,54108,SK_NUGU,s_firmware_check,0
2018-01-01 11:33:54,13.123.0.12,1899,20-A7-87-4N-HL-UB,8886,TCP,94,54108,SK_NUGU,s_firmware_check,0
2018-01-01 11:33:58,20-A7-87-4N-HL-UB,63616,13.123.0.12,1893,TCP,73,18827,SK_NUGU,s_firmware_check,0
2018-01-01 11:33:59,13.123.0.12,1893,20-A7-87-4N-HL-UB,63616,TCP,83,18827,SK_NUGU,s_firmware_check,0
2018-01-01 11:34:02,20-A7-87-4N-HL-UB,3046,13.123.0.12,1894,TCP,64,76189,SK_NUGU,s_firmware_check,0
2018-01-01 11:34:03,13.123.0.12,1894,20-A7-87-4N-HL-UB,3046,TCP,65,76189,SK_NUGU,s_firmware_check,0
2018-01-01 11:34:06,20-A7-87-4N-HL-UB,44731,13.123.0.12,1893,TCP,73,7521,SK_NUGU,s_firmware_check,0
2018-01-01 11:34:07,13.123.0.12,1893,20-A7-87-4N-HL-UB,44731,TCP,101,7521,SK_NUGU,s_firmware_check,0
2018-01-01 11:34:07,20-A7-87-4N-HL-UB,33544,13.123.0.12,1898,TCP,79,67549,SK_NUGU,s_firmware_check,0
2018-01-01 11:34:08,13.123.0.12,1898,20-A7-87-4N-HL-UB,33544,TCP,72,67549,SK_NUGU,s_firmware_check,0
2018-01-01 11:34:11,20-A7-87-4N-HL-UB,43609,13.123.0.12,1899,TCP,59,78958,SK_NUGU,s_firmware_check,0
2018-01-01 11:34:12,13.123.0.12,1899,20-A7-87-4N-HL-UB,43609,TCP,89,78958,SK_NUGU,s_firmware_check,0
2018-01-01 11:34:24,20-A7-87-4N-HL-UB,3079,13.123.0.12,1898,TCP,80,64757,SK_NUGU,s_firmware_check,0
2018-01-01 11:34:25,13.123.0.12,1898,20-A7-87-4N-HL-UB,3079,TCP,70,64757,SK_NUGU,s_firmware_check,0
2018-01-01 11:34:25,20-A7-87-4N-HL-UB,22373,13.123.0.12,1897,TCP,92,32849,SK_NUGU,s_firmware_check,0
2018-01-01 11:34:25,20-A7-87-4N-HL-UB,29426,13.123.0.12,1894,TCP,66,85679,SK_NUGU,s_firmware_check,0
2018-01-01 11:34:26,13.123.0.12,1897,20-A7-87-4N-HL-UB,22373,TCP,72,32849,SK_NUGU,s_firmware_check,0
2018-01-01 11:34:26,13.123.0.12,1894,20-A7-87-4N-HL-UB,29426,TCP,89,85679,SK_NUGU,s_firmware_check,0
2018-01-01 11:34:30,20-A7-87-4N-HL-UB,154,13.123.0.12,1899,TCP,86,111,SK_NUGU,s_firmware_check,0
2018-01-01 11:34:31,13.123.0.12,1899,20-A7-87-4N-HL-UB,154,TCP,78,111,SK_NUGU,s_firmware_check,0
2018-01-01 11:34:31,20-A7-87-4N-HL-UB,27990,13.123.0.12,1891,TCP,77,70008,SK_NUGU,s_firmware_check,0
2018-01-01 11:34:32,13.123.0.12,1891,20-A7-87-4N-HL-UB,27990,TCP,59,70008,SK_NUGU,s_firmware_check,0
2018-01-01 11:34:44,20-A7-87-4N-HL-UB,27932,13.123.0.12,1897,TCP,87,69595,SK_NUGU,s_firmware_check,0
2018-01-01 11:34:45,13.123.0.12,1897,20-A7-87-4N-HL-UB,27932,TCP,70,69595,SK_NUGU,s_firmware_check,0
2018-01-01 11:34:52,20-A7-87-4N-HL-UB,24312,13.123.0.12,1892,TCP,84,90977,SK_NUGU,s_firmware_check,0
2018-01-01 11:34:53,13.123.0.12,1892,20-A7-87-4N-HL-UB,24312,TCP,72,90977,SK_NUGU,s_firmware_check,0
2018-01-01 11:34:56,20-A7-87-4N-HL-UB,23581,13.123.0.12,1897,TCP,89,78081,SK_NUGU,s_firmware_check,0
2018-01-01 11:34:57,13.123.0.12,1897,20-A7-87-4N-HL-UB,23581,TCP,68,78081,SK_NUGU,s_firmware_check,0
2018-01-01 11:34:58,20-A7-87-4N-HL-UB,44731,13.123.0.12,1899,TCP,68,49741,SK_NUGU,s_firmware_check,0
2018-01-01 11:34:58,20-A7-87-4N-HL-UB,63956,13.123.0.12,1893,TCP,75,52735,SK_NUGU,s_firmware_check,0
2018-01-01 11:34:59,13.123.0.12,1899,20-A7-87-4N-HL-UB,44731,TCP,75,49741,SK_NUGU,s_firmware_check,0
2018-01-01 11:34:59,13.123.0.12,1893,20-A7-87-4N-HL-UB,63956,TCP,81,52735,SK_NUGU,s_firmware_check,0
2018-01-01 11:35:00,20-A7-87-4N-HL-UB,9359,13.123.0.12,1898,TCP,87,11839,SK_NUGU,s_firmware_check,0
2018-01-01 11:35:01,13.123.0.12,1898,20-A7-87-4N-HL-UB,9359,TCP,89,11839,SK_NUGU,s_firmware_check,0
2018-01-01 11:35:03,20-A7-87-4N-HL-UB,50751,13.123.0.12,1895,TCP,78,61860,SK_NUGU,s_firmware_check,0
2018-01-01 11:35:03,20-A7-87-4N-HL-UB,33669,13.123.0.12,1891,TCP,74,17738,SK_NUGU,s_firmware_check,0
2018-01-01 11:35:04,13.123.0.12,1895,20-A7-87-4N-HL-UB,50751,TCP,80,61860,SK_NUGU,s_firmware_check,0
2018-01-01 11:35:04,13.123.0.12,1891,20-A7-87-4N-HL-UB,33669,TCP,89,17738,SK_NUGU,s_firmware_check,0
2018-01-01 11:35:19,20-A7-87-4N-HL-UB,27163,13.123.0.12,1897,TCP,97,69453,SK_NUGU,s_firmware_check,0
2018-01-01 11:35:20,13.123.0.12,1897,20-A7-87-4N-HL-UB,27163,TCP,86,69453,SK_NUGU,s_firmware_check,0
2018-01-01 11:35:21,20-A7-87-4N-HL-UB,9212,13.123.0.12,1894,TCP,96,47677,SK_NUGU,s_firmware_check,0
2018-01-01 11:35:22,13.123.0.12,1894,20-A7-87-4N-HL-UB,9212,TCP,81,47677,SK_NUGU,s_firmware_check,0
2018-01-01 11:35:41,20-A7-87-4N-HL-UB,14026,13.123.0.12,1897,TCP,69,72708,SK_NUGU,s_firmware_check,0
2018-01-01 11:35:42,13.123.0.12,1897,20-A7-87-4N-HL-UB,14026,TCP,77,72708,SK_NUGU,s_firmware_check,0
2018-01-01 11:35:47,20-A7-87-4N-HL-UB,32074,13.123.0.12,1897,TCP,104,17704,SK_NUGU,s_firmware_check,0
2018-01-01 11:35:48,13.123.0.12,1897,20-A7-87-4N-HL-UB,32074,TCP,75,17704,SK_NUGU,s_firmware_check,0
2018-01-01 11:35:48,20-A7-87-4N-HL-UB,34373,13.123.0.12,1893,TCP,79,74505,SK_NUGU,s_firmware_check,0
2018-01-01 11:35:49,13.123.0.12,1893,20-A7-87-4N-HL-UB,34373,TCP,80,74505,SK_NUGU,s_firmware_check,0
2018-01-01 11:35:54,20-A7-87-4N-HL-UB,64075,13.123.0.12,1891,TCP,68,72615,SK_NUGU,s_firmware_check,0
2018-01-01 11:35:55,13.123.0.12,1891,20-A7-87-4N-HL-UB,64075,TCP,65,72615,SK_NUGU,s_firmware_check,0
2018-01-01 11:35:58,20-A7-87-4N-HL-UB,37177,13.123.0.12,1891,TCP,70,85942,SK_NUGU,s_firmware_check,0
2018-01-01 11:35:59,13.123.0.12,1891,20-A7-87-4N-HL-UB,37177,TCP,72,85942,SK_NUGU,s_firmware_check,0
2018-01-01 11:35:59,20-A7-87-4N-HL-UB,16717,13.123.0.12,1899,TCP,73,52214,SK_NUGU,s_firmware_check,0
2018-01-01 11:36:00,13.123.0.12,1899,20-A7-87-4N-HL-UB,16717,TCP,68,52214,SK_NUGU,s_firmware_check,0
2018-01-01 11:36:01,20-A7-87-4N-HL-UB,34451,13.123.0.12,1898,TCP,70,65875,SK_NUGU,s_firmware_check,0
2018-01-01 11:36:02,13.123.0.12,1898,20-A7-87-4N-HL-UB,34451,TCP,68,65875,SK_NUGU,s_firmware_check,0
2018-01-01 11:36:04,20-A7-87-4N-HL-UB,41494,13.123.0.12,1897,TCP,88,12462,SK_NUGU,s_firmware_check,0
2018-01-01 11:36:05,13.123.0.12,1897,20-A7-87-4N-HL-UB,41494,TCP,91,12462,SK_NUGU,s_firmware_check,0
2018-01-01 11:36:09,20-A7-87-4N-HL-UB,27163,13.123.0.12,1898,TCP,96,1299,SK_NUGU,s_firmware_check,0
2018-01-01 11:36:10,13.123.0.12,1898,20-A7-87-4N-HL-UB,27163,TCP,94,1299,SK_NUGU,s_firmware_check,0
2018-01-01 11:36:12,20-A7-87-4N-HL-UB,40805,13.123.0.12,1893,TCP,95,57409,SK_NUGU,s_firmware_check,0
2018-01-01 11:36:13,13.123.0.12,1893,20-A7-87-4N-HL-UB,40805,TCP,84,57409,SK_NUGU,s_firmware_check,0
2018-01-01 11:36:16,20-A7-87-4N-HL-UB,4260,13.123.0.12,1892,TCP,62,34584,SK_NUGU,s_firmware_check,0
2018-01-01 11:36:17,13.123.0.12,1892,20-A7-87-4N-HL-UB,4260,TCP,66,34584,SK_NUGU,s_firmware_check,0
2018-01-01 11:36:24,20-A7-87-4N-HL-UB,25358,13.123.0.12,1899,TCP,80,33268,SK_NUGU,s_firmware_check,0
2018-01-01 11:36:25,13.123.0.12,1899,20-A7-87-4N-HL-UB,25358,TCP,86,33268,SK_NUGU,s_firmware_check,0
2018-01-01 11:36:28,20-A7-87-4N-HL-UB,60862,13.123.0.12,1893,TCP,87,17983,SK_NUGU,s_firmware_check,0
2018-01-01 11:36:29,13.123.0.12,1893,20-A7-87-4N-HL-UB,60862,TCP,81,17983,SK_NUGU,s_firmware_check,0
2018-01-01 11:36:43,20-A7-87-4N-HL-UB,11392,13.123.0.12,1891,TCP,78,92774,SK_NUGU,s_firmware_check,0
2018-01-01 11:36:44,13.123.0.12,1891,20-A7-87-4N-HL-UB,11392,TCP,81,92774,SK_NUGU,s_firmware_check,0
2018-01-01 11:36:47,20-A7-87-4N-HL-UB,44521,13.123.0.12,1891,TCP,86,24213,SK_NUGU,s_firmware_check,0
2018-01-01 11:36:47,20-A7-87-4N-HL-UB,43609,13.123.0.12,1894,TCP,76,80222,SK_NUGU,s_firmware_check,0
2018-01-01 11:36:48,13.123.0.12,1891,20-A7-87-4N-HL-UB,44521,TCP,80,24213,SK_NUGU,s_firmware_check,0
2018-01-01 11:36:48,13.123.0.12,1894,20-A7-87-4N-HL-UB,43609,TCP,64,80222,SK_NUGU,s_firmware_check,0
2018-01-01 11:36:56,20-A7-87-4N-HL-UB,14097,13.123.0.12,1896,TCP,89,77454,SK_NUGU,s_firmware_check,0
2018-01-01 11:36:57,13.123.0.12,1896,20-A7-87-4N-HL-UB,14097,TCP,71,77454,SK_NUGU,s_firmware_check,0
2018-01-01 11:37:02,20-A7-87-4N-HL-UB,15194,13.123.0.12,1896,TCP,94,20660,SK_NUGU,s_firmware_check,0
2018-01-01 11:37:03,13.123.0.12,1896,20-A7-87-4N-HL-UB,15194,TCP,92,20660,SK_NUGU,s_firmware_check,0
2018-01-01 11:37:17,20-A7-87-4N-HL-UB,31046,13.123.0.12,1895,TCP,67,3006,SK_NUGU,s_firmware_check,0
2018-01-01 11:37:17,20-A7-87-4N-HL-UB,33669,13.123.0.12,1891,TCP,73,31,SK_NUGU,s_firmware_check,0
2018-01-01 11:37:18,13.123.0.12,1895,20-A7-87-4N-HL-UB,31046,TCP,90,3006,SK_NUGU,s_firmware_check,0
2018-01-01 11:37:18,13.123.0.12,1891,20-A7-87-4N-HL-UB,33669,TCP,71,31,SK_NUGU,s_firmware_check,0
2018-01-01 11:37:24,20-A7-87-4N-HL-UB,4464,13.123.0.12,1899,TCP,81,97803,SK_NUGU,s_firmware_check,0
2018-01-01 11:37:25,13.123.0.12,1899,20-A7-87-4N-HL-UB,4464,TCP,79,97803,SK_NUGU,s_firmware_check,0
2018-01-01 11:37:26,20-A7-87-4N-HL-UB,22373,13.123.0.12,1892,TCP,82,81225,SK_NUGU,s_firmware_check,0
2018-01-01 11:37:27,13.123.0.12,1892,20-A7-87-4N-HL-UB,22373,TCP,78,81225,SK_NUGU,s_firmware_check,0
2018-01-01 11:37:28,20-A7-87-4N-HL-UB,34373,13.123.0.12,1893,TCP,90,97307,SK_NUGU,s_firmware_check,0
2018-01-01 11:37:29,13.123.0.12,1893,20-A7-87-4N-HL-UB,34373,TCP,79,97307,SK_NUGU,s_firmware_check,0
2018-01-01 11:37:41,20-A7-87-4N-HL-UB,3907,13.123.0.12,1890,TCP,81,886,SK_NUGU,s_firmware_check,0
2018-01-01 11:37:42,13.123.0.12,1890,20-A7-87-4N-HL-UB,3907,TCP,79,886,SK_NUGU,s_firmware_check,0
2018-01-01 11:37:42,20-A7-87-4N-HL-UB,51209,13.123.0.12,1897,TCP,61,33731,SK_NUGU,s_firmware_check,0
2018-01-01 11:37:43,13.123.0.12,1897,20-A7-87-4N-HL-UB,51209,TCP,96,33731,SK_NUGU,s_firmware_check,0
2018-01-01 11:37:47,20-A7-87-4N-HL-UB,23024,13.123.0.12,1892,TCP,80,52563,SK_NUGU,s_firmware_check,0
2018-01-01 11:37:48,13.123.0.12,1892,20-A7-87-4N-HL-UB,23024,TCP,77,52563,SK_NUGU,s_firmware_check,0
2018-01-01 11:37:49,20-A7-87-4N-HL-UB,59603,13.123.0.12,1897,TCP,88,62393,SK_NUGU,s_firmware_check,0
2018-01-01 11:37:50,20-A7-87-4N-HL-UB,32673,13.123.0.12,1897,TCP,71,15238,SK_NUGU,s_firmware_check,0
2018-01-01 11:37:50,13.123.0.12,1897,20-A7-87-4N-HL-UB,59603,TCP,91,62393,SK_NUGU,s_firmware_check,0
2018-01-01 11:37:51,13.123.0.12,1897,20-A7-87-4N-HL-UB,32673,TCP,73,15238,SK_NUGU,s_firmware_check,0
2018-01-01 11:37:52,20-A7-87-4N-HL-UB,60862,13.123.0.12,1891,TCP,88,7189,SK_NUGU,s_firmware_check,0
2018-01-01 11:37:53,13.123.0.12,1891,20-A7-87-4N-HL-UB,60862,TCP,74,7189,SK_NUGU,s_firmware_check,0
2018-01-01 11:37:53,20-A7-87-4N-HL-UB,51191,13.123.0.12,1890,TCP,80,79971,SK_NUGU,s_firmware_check,0
2018-01-01 11:37:54,13.123.0.12,1890,20-A7-87-4N-HL-UB,51191,TCP,75,79971,SK_NUGU,s_firmware_check,0
2018-01-01 11:38:01,20-A7-87-4N-HL-UB,58675,13.123.0.12,1899,TCP,85,502,SK_NUGU,s_firmware_check,0
2018-01-01 11:38:02,13.123.0.12,1899,20-A7-87-4N-HL-UB,58675,TCP,90,502,SK_NUGU,s_firmware_check,0
2018-01-01 11:38:05,20-A7-87-4N-HL-UB,48068,13.123.0.12,1895,TCP,79,79706,SK_NUGU,s_firmware_check,0
2018-01-01 11:38:06,20-A7-87-4N-HL-UB,64511,13.123.0.12,1898,TCP,69,19451,SK_NUGU,s_firmware_check,0
2018-01-01 11:38:06,13.123.0.12,1895,20-A7-87-4N-HL-UB,48068,TCP,71,79706,SK_NUGU,s_firmware_check,0
2018-01-01 11:38:07,13.123.0.12,1898,20-A7-87-4N-HL-UB,64511,TCP,75,19451,SK_NUGU,s_firmware_check,0
2018-01-01 11:38:07,20-A7-87-4N-HL-UB,23086,13.123.0.12,1897,TCP,66,74274,SK_NUGU,s_firmware_check,0
2018-01-01 11:38:08,13.123.0.12,1897,20-A7-87-4N-HL-UB,23086,TCP,88,74274,SK_NUGU,s_firmware_check,0
2018-01-01 11:38:10,20-A7-87-4N-HL-UB,4314,13.123.0.12,1898,TCP,90,30696,SK_NUGU,s_firmware_check,0
2018-01-01 11:38:11,13.123.0.12,1898,20-A7-87-4N-HL-UB,4314,TCP,73,30696,SK_NUGU,s_firmware_check,0
2018-01-01 11:38:36,20-A7-87-4N-HL-UB,32074,13.123.0.12,1890,TCP,80,70948,SK_NUGU,s_firmware_check,0
2018-01-01 11:38:37,13.123.0.12,1890,20-A7-87-4N-HL-UB,32074,TCP,87,70948,SK_NUGU,s_firmware_check,0
2018-01-01 11:38:42,20-A7-87-4N-HL-UB,45741,13.123.0.12,1897,TCP,72,31250,SK_NUGU,s_firmware_check,0
2018-01-01 11:38:43,13.123.0.12,1897,20-A7-87-4N-HL-UB,45741,TCP,79,31250,SK_NUGU,s_firmware_check,0
2018-01-01 11:38:50,20-A7-87-4N-HL-UB,31484,13.123.0.12,1897,TCP,78,95011,SK_NUGU,s_firmware_check,0
2018-01-01 11:38:51,13.123.0.12,1897,20-A7-87-4N-HL-UB,31484,TCP,84,95011,SK_NUGU,s_firmware_check,0
2018-01-01 11:38:57,20-A7-87-4N-HL-UB,14097,13.123.0.12,1896,TCP,92,8401,SK_NUGU,s_firmware_check,0
2018-01-01 11:38:58,13.123.0.12,1896,20-A7-87-4N-HL-UB,14097,TCP,77,8401,SK_NUGU,s_firmware_check,0
2018-01-01 11:38:59,20-A7-87-4N-HL-UB,9359,13.123.0.12,1896,TCP,76,25354,SK_NUGU,s_firmware_check,0
2018-01-01 11:39:00,13.123.0.12,1896,20-A7-87-4N-HL-UB,9359,TCP,64,25354,SK_NUGU,s_firmware_check,0
2018-01-01 11:39:01,20-A7-87-4N-HL-UB,50751,13.123.0.12,1898,TCP,85,96425,SK_NUGU,s_firmware_check,0
2018-01-01 11:39:02,13.123.0.12,1898,20-A7-87-4N-HL-UB,50751,TCP,84,96425,SK_NUGU,s_firmware_check,0
2018-01-01 11:39:07,20-A7-87-4N-HL-UB,45205,13.123.0.12,1899,TCP,62,12271,SK_NUGU,s_firmware_check,0
2018-01-01 11:39:08,20-A7-87-4N-HL-UB,64075,13.123.0.12,1897,TCP,81,32524,SK_NUGU,s_firmware_check,0
2018-01-01 11:39:08,13.123.0.12,1899,20-A7-87-4N-HL-UB,45205,TCP,76,12271,SK_NUGU,s_firmware_check,0
2018-01-01 11:39:09,13.123.0.12,1897,20-A7-87-4N-HL-UB,64075,TCP,85,32524,SK_NUGU,s_firmware_check,0
2018-01-01 11:39:09,20-A7-87-4N-HL-UB,23359,13.123.0.12,1890,TCP,71,46902,SK_NUGU,s_firmware_check,0
2018-01-01 11:39:10,13.123.0.12,1890,20-A7-87-4N-HL-UB,23359,TCP,92,46902,SK_NUGU,s_firmware_check,0
2018-01-01 11:39:12,20-A7-87-4N-HL-UB,33669,13.123.0.12,1898,TCP,88,3304,SK_NUGU,s_firmware_check,0
2018-01-01 11:39:13,13.123.0.12,1898,20-A7-87-4N-HL-UB,33669,TCP,83,3304,SK_NUGU,s_firmware_check,0
2018-01-01 11:39:15,20-A7-87-4N-HL-UB,27832,13.123.0.12,1896,TCP,69,45697,SK_NUGU,s_firmware_check,0
2018-01-01 11:39:15,20-A7-87-4N-HL-UB,31959,13.123.0.12,1899,TCP,82,96235,SK_NUGU,s_firmware_check,0
2018-01-01 11:39:16,13.123.0.12,1896,20-A7-87-4N-HL-UB,27832,TCP,61,45697,SK_NUGU,s_firmware_check,0
2018-01-01 11:39:16,13.123.0.12,1899,20-A7-87-4N-HL-UB,31959,TCP,56,96235,SK_NUGU,s_firmware_check,0
2018-01-01 11:39:17,20-A7-87-4N-HL-UB,24343,13.123.0.12,1897,TCP,83,57776,SK_NUGU,s_firmware_check,0
2018-01-01 11:39:18,13.123.0.12,1897,20-A7-87-4N-HL-UB,24343,TCP,78,57776,SK_NUGU,s_firmware_check,0
2018-01-01 11:39:20,20-A7-87-4N-HL-UB,4314,13.123.0.12,1899,TCP,84,81522,SK_NUGU,s_firmware_check,0
2018-01-01 11:39:21,13.123.0.12,1899,20-A7-87-4N-HL-UB,4314,TCP,79,81522,SK_NUGU,s_firmware_check,0
2018-01-01 11:39:27,20-A7-87-4N-HL-UB,62942,13.123.0.12,1899,TCP,98,55352,SK_NUGU,s_firmware_check,0
2018-01-01 11:39:28,13.123.0.12,1899,20-A7-87-4N-HL-UB,62942,TCP,71,55352,SK_NUGU,s_firmware_check,0
2018-01-01 11:39:33,20-A7-87-4N-HL-UB,44731,13.123.0.12,1895,TCP,92,53372,SK_NUGU,s_firmware_check,0
2018-01-01 11:39:34,13.123.0.12,1895,20-A7-87-4N-HL-UB,44731,TCP,69,53372,SK_NUGU,s_firmware_check,0
2018-01-01 11:39:47,20-A7-87-4N-HL-UB,154,13.123.0.12,1890,TCP,82,52111,SK_NUGU,s_firmware_check,0
